news_outlet;provenance;query_keywords;creation_date;last_modified;crawl_date;author_person;author_organization;news_keywords;content_title;content_description;content_body;Fake News;Extreme bias;clickbait;credible
krone;https://www.krone.at/3361808;rassismus, us, hamas, sp, ns, israel, nazi, ss;04.05.2024;;22.10.2024;;;;So tobt „Gazakrieg“ auf US-amerikanischem Boden;Die Gleichheit der Bilder macht betroffen: Einerseits ein Foto aus dem Jahr 1938, wie Nazi-Milizen an der Rampe der Universität Wien eine Sperrkette ...;;;;;
krone;https://www.krone.at/3554460;us, sp, rna, spo, frankreich, usa, ns, ss;09.10.2024;;22.10.2024;;;;Steigt Red Bull nach Klopp-Deal in Frankreich ein?;Red Bull weitet seine Fußball-Aktivitäten demnächst wohl auf Frankreich aus. Wie die Sporttageszeitung L‘Equipe am Mittwoch online berichtete, steht ...;;;;;
krone;https://www.krone.at/3453855;demo, us, sp, ns, ss;11.07.2024;;22.10.2024;;;;George Clooney offen: „Ich liebe Biden, aber …“;Hollywoodstar George Clooney (63) hat US-Präsident Joe Biden (81) dazu aufgefordert, nicht bei der Präsidentschaftswahl anzutreten. In einem ...;;;;;
krone;https://www.krone.at/3360852;demo, us, sp, krieg, frankreich, ns, israel, usa, ss;02.05.2024;;22.10.2024;;;;Biden wird Opfer des Gazakriegs;;;;;;
krone;https://www.krone.at/3358859;schi, us, regierung, hamas, waffenruhe, sp, islamisch, krieg, ns, israel, politik, ss;01.05.2024;;22.10.2024;;;;Ministerin: „Kriegsziele nicht für Geiseln opfern“;Die Verhandlungen mit der radikalislamischen Hamas werden für Israels Regierung zu einer Zerreißprobe. Rechtsextreme Teile der Regierung von Premier ...;;;;;
krone;https://www.krone.at/3077342;grenzen, schi, us, sp, krieg, ukraine, ns, usa, ss, vereinte nationen;04.08.2023;;22.10.2024;;;;Russische Hafenstadt von Drohnen angegriffen;Die Ukraine hat nach Angaben aus Moskau einen Marinestützpunkt nahe der russischen Hafenstadt Noworossijsk am Schwarzen Meer mit Seedrohnen ...;;;;;
krone;https://www.krone.at/3421070;europa, us, sp, ns, ss;17.06.2024;;22.10.2024;;;;Leopard 2 erhält größtes Upgrade seit Jahrzehnten!;Mehrere Staaten Europas arbeiten mit dem MGBS an einem ganz neuen Kampfpanzer. Bis der in großer Zahl vom Band rollt, wird es jedoch noch mindestens ...;;;;;
krone;https://www.krone.at/3446274;demo, europa, us, regierung, waffenruhe, sp, neos, krieg, ukraine, ns, fpö, ss;05.07.2024;;22.10.2024;;;;„Friedensmission“: Orban im Kreml, EU verschnupft;Der ungarische Regierungschef Viktor Orban ist am Freitag für ein Treffen mit dem russischen Präsidenten Wladimir Putin in Moskau gelandet. „Die ...;;;;;
krone;https://www.krone.at/3396427;us, regierung, hamas, sp, krieg, ns, israel, nahost, ss;29.05.2024;;22.10.2024;;;;Nahost-Krieg dauert mindestens bis Jahresende;Israels Sicherheitsberater geht davon aus, dass der Nahost-Krieg mindestens bis Ende des Jahres dauern werde. Dies sei nötig, um die Herrschaft der ...;;;;;
krone;https://www.krone.at/3318569;schi, us, regierung, hamas, sp, islamisch, rna, krieg, ns, israel, amerika, usa, ss;02.04.2024;;22.10.2024;;;;Netanyahu: Angriff in Gaza war „unbeabsichtigt“;Der Tod von sieben Mitarbeitern einer Hilfsorganisation im Gazastreifen durch einen israelischen Luftangriff am Dienstag sorgt für Trauer und ...;;;;;
krone;https://www.krone.at/3562418;schi, us, sp, spo, ns, amerika, familie, ss;17.10.2024;;22.10.2024;;;;Hilton und Styles‘ Mama trauern um Liam Payne;Der Schock über den tragischen Tod von Ex-One-Direction-Star Liam Payne sitzt nicht nur bei den Fans tief. Auch die Promis wie Paris Hilton trauern ...;;;;;
krone;https://www.krone.at/3323638;schi, us, hamas, sp, ns, israel, amerika, familie, ss;05.04.2024;;22.10.2024;;;;Israels Militär entlässt zwei Offiziere;Nach der Tötung von sieben Helferinnen und Helfer im Gazastreifen entlässt das israelische Militär zwei Offiziere. Darüber hinaus würden hochrangige ...;;;;;
krone;https://www.krone.at/3564496;us, sp, usa, ns, ss;18.10.2024;;22.10.2024;;;;Mordalarm in NÖ: Frau (65) die Kehle aufgeschlitzt;Ein Slowake soll am Freitagnachmittag eine Frau (65) in Zistersdorf im Bezirk Gänserndorf (NÖ) mit einem Messer getötet haben. Der Täter flüchtete ...;;;;;
krone;https://www.krone.at/3546276;us, regierung, hamas, sp, islamisch, krieg, ns, israel, usa, ss;02.10.2024;;22.10.2024;;;;Israelische Armee beklagt erste Verluste;Die neue Kriegsfront im Libanon hat bereits zu ersten Verlusten in den Reihen der israelischen Armee geführt. Bei Schusswechseln zwischen Kämpfern ...;;;;;
krone;https://www.krone.at/3562360;schi, us, sp, usa, ns, ss;17.10.2024;;22.10.2024;;;;Liam Payne postete Minuten vor seinem Tod Selfie;Der Schock über seinen tragischen Tod in Argentinien sitzt tief: Liam Payne stürzte vom Balkon seiner Suite im dritten Stock des CasaSur Palermo ...;;;;;
krone;https://www.krone.at/3562522;schi, us, sp, usa, ns, amerika, familie, ss;17.10.2024;;22.10.2024;;;;Ex erwirkte einstweilige Verfügung vor seinem Tod;Der britische Popstar Liam Payne hatte vor seinem Tod offenbar mit rechtlichen Problemen zu kämpfen. Seine ehemalige Verlobte, das 23-jährige ...;;;;;
krone;https://www.krone.at/3320653;demo, us, regierung, hamas, sp, spo, krieg, ns, israel, usa, politik, familie, linke, ss;03.04.2024;;22.10.2024;;;;Netanyahu erledigt? Experte: „Es ist vorbei“;„Es ist vorbei für Bibi“, ist sich der Politologe Emmanuel Navon sicher. In seinen drei Jahrzehnten an der Macht wurde die politische Karriere des ...;;;;;
krone;https://www.krone.at/2809924;rki, schi, us, regierung, sp, rna, krieg, leiche, ukraine, ns, usa, terror, ss, vereinte nationen;17.09.2022;;22.10.2024;;;;Tribunal für russische Kriegsverbrecher gefordert;Nach dem Fund hunderter Leichen in der zurückeroberten ukrainischen Stadt Isjum hat die tschechische EU-Ratspräsidentschaft die Einsetzung eines ...;;;;;
krone;https://www.krone.at/2810376;rki, schi, us, sp, krieg, leiche, ukraine, ns, usa, ss, vereinte nationen;18.09.2022;;22.10.2024;;;;Selenskyj wirft russischen Besatzern Folter vor;Der ukrainische Präsident Wolodymyr Selenskyj hat den russischen Besatzern im nun zurückeroberten Gebiet Charkiw grausame Folter vorgeworfen. Es ...;;;;;
krone;https://www.krone.at/3215688;schi, us, regierung, hamas, sp, neos, afrika, rna, krieg, övp, ns, israel, terror, ss, europäische union, karl nehammer;12.01.2024;;22.10.2024;;;;Israel: Völkermord-Klage ist „haltlos und absurd“;Israel hat vor dem Internationalen Gerichtshof den Vorwurf des Völkermords im Gaza-Krieg entschieden zurückgewiesen. Die von Südafrika erhobenen ...;;;;;
krone;https://www.krone.at/3229310;us, regierung, sp, rna, krieg, ns, israel, afrika, ss;26.01.2024;;22.10.2024;;;;UNO-Gericht ordnet kein Ende des Gaza-Einsatzes an;Im Völkermord-Verfahren gegen Israel ist am Freitag ein erstes Urteil am Internationalen Gerichtshof in Den Haag gefallen. Der Richtersenat forderte ...;;;;;
krone;https://www.krone.at/3450479;rki, demo, us, regierung, sp, usa, ns, ss;09.07.2024;;22.10.2024;;;;Arztbesuch: Wie gesund ist Joe Biden wirklich?;Nicht erst seit gestern geistern Spekulationen rund um den Gesundheitszustand des noch-amtierenden US-Präsidenten Joe Biden durch die Medien. Und ...;;;;;
krone;https://www.krone.at/3452164;us, regierung, sp, spo, krieg, ukraine, usa, ns, ss;10.07.2024;;22.10.2024;;;;Biden hielt pannenfreie Rede bei NATO-Gipfel;Nach einer Serie von Versprechern und schwachen Auftritten, die Zweifel an seinem Gesundheitszustand aufkommen ließen, hat US-Präsident Joe Biden zum ...;;;;;
krone;https://www.krone.at/3357410;us, regierung, hamas, waffenruhe, sp, krieg, ns, israel, usa, linke, ss;30.04.2024;;22.10.2024;;;;Netanyahu: Rafah-Offensive kommt in jedem Fall;Während die israelische Regierung derzeit auf eine Antwort der Hamas auf das von ihr vorgelegte Angebot für eine Waffenruhe inklusive Freilassung von ...;;;;;
krone;https://www.krone.at/3546860;us, hamas, sp, ns, israel, ss;03.10.2024;;22.10.2024;;;;Mehrere Todesopfer bei erneutem Angriff auf Beirut;Das israelische Militär hat nach eigenen Angaben erneut ein Ziel in der libanesischen Hauptstadt Beirut beschossen. Die Rede war von einem „gezielten ...;;;;;
krone;https://www.krone.at/3358702;us, regierung, hamas, waffenruhe, sp, rna, krieg, ns, israel, usa, ss;01.05.2024;;22.10.2024;;;;Großzügiges Israel-Angebot: Einjährige Waffenruhe?;Israel hat bei den Verhandlungen mit der Hamas laut Medienberichten weitgehende Zugeständnisse an die militante Palästinenser-Organisation gemacht. ...;;;;;
krone;https://www.krone.at/3310930;europa, us, sp, ukraine, ns, ss;27.03.2024;;22.10.2024;;;;Europa wappnet sich mit intelligentem Kampfpanzer;Putins Überfall auf die Ukraine hat die Sicherheitslage in Europa verändert, die Zeichen stehen auf Aufrüstung. Munitions- und Kampffahrzeugbestände ...;;;;;
krone;https://www.krone.at/3442602;europa, us, regierung, waffenruhe, sp, krieg, eu-beitritt, ukraine, ns, usa, terror, ss;02.07.2024;;22.10.2024;;;;Ukraine: Orban schlägt Selenskyj Waffenruhe vor;Beste Freunde werden diese beiden wohl nicht, aber immerhin hat der ungarische Regierungschef Viktor Orban dem ukrainischen Präsidenten Wolodymyr ...;;;;;
krone;https://www.krone.at/3394560;grenzen, us, hamas, sp, islamisch, rna, krieg, ns, israel, familie, ss;28.05.2024;;22.10.2024;;;;Weltweites Entsetzen: Israel bombardiert weiter;Zwar hat Israels Premier Benjamin Netanyahu den Luftangriff auf ein Zeltlager mit palästinensischen Flüchtlingen nahe der Stadt Rafah als „tragischen ...;;;;;
krone;https://www.krone.at/3318238;schi, us, regierung, hamas, sp, krieg, leiche, ns, israel, amerika, usa, terror, ss;02.04.2024;;22.10.2024;;;;Gaza: NGO-Mitarbeiter bei Luftangriff getötet;Bei einem Angriff Israels im Gazastreifen sind sieben Mitarbeiter einer Hilfsorganisation getötet worden. World Central Kitchen habe „mehrere unserer ...;;;;;
krone;https://www.krone.at/3562368;us, sp, usa, ns, familie, ss;17.10.2024;;22.10.2024;;;;Geschockte Fans trauern vor Hotel in Buenos Aires;One-Direction-Star Liam Payne ist in Buenos Aires unter tragischen Umständen verstorben. Der 31-jährige Sänger stürzte aus einem Hotel in der ...;;;;;
krone;https://www.krone.at/3319623;demo, schi, us, regierung, hamas, sp, rna, krieg, ns, israel, ss, vereinte nationen;03.04.2024;;22.10.2024;;;;Militärchef: Tote Helfer waren „keine Absicht“;Nach einem Angriff im Gazastreifen, bei dem sieben Mitarbeiter der Hilfsorganisation World Central Kitchen getötet wurden, hat Israels ...;;;;;
krone;https://www.krone.at/3395896;us, hamas, sp, rna, krieg, ns, israel, usa, terror, ss;29.05.2024;;22.10.2024;;;;Armee nun in Pufferzone zwischen Gaza und Ägypten;Die israelische Armee hat drei Viertel der Pufferzone zwischen dem Gazastreifen und Ägypten unter ihre Kontrolle gebracht. Das teilte der ...;;;;;
krone;https://www.krone.at/3453631;demo, us, sp, rna, ns, ss;11.07.2024;;22.10.2024;;;;Erster US-Senator fordert Biden zum Rückzug auf;US-Präsident Joe Biden hat die Zweifel über seinen Gesundheitszustand in den vergangenen Tagen nicht ausräumen können. Erstmals hat ein Senator der ...;;;;;
krone;https://www.krone.at/3317481;demo, schi, us, regierung, hamas, wehrpflicht, sp, rna, krieg, ns, israel, usa, ss;01.04.2024;;22.10.2024;;;;Ultraorthodoxe müssen in Israel ab sofort zum Heer;Seit Jahrzehnten geltende Ausnahmen für ultraorthodoxe Männer bei der Wehrpflicht in Israel sind am Sonntag um Mitternacht (Ortszeit) ausgelaufen. ;;;;;
krone;https://www.krone.at/3556573;sp, us, ss, ns;11.10.2024;;22.10.2024;;;;BVB-Kult-Kicker: „Ich finde das sch… von Klopp“;BVB-Kult-Kicker Kevin Großkreutz hat schockiert auf die Entscheidung von Jürgen Klopp reagiert, als „Head of Global Soccer“ bei Red Bull zu arbeiten. ...;;;;;
krone;https://www.krone.at/2809622;rki, schi, us, regierung, sp, krieg, leiche, ukraine, ns, usa, terror, ss, vereinte nationen;17.09.2022;;22.10.2024;;;;Selenskyj fordert Bestrafung Russlands für Isjum;Nachdem hunderte Leichen von Zivilpersonen in der ostukrainischen Stadt Isjum gefunden worden waren, hat Präsident Wolodymyr Selenskyj eine ...;;;;;
krone;https://www.krone.at/3215245;schi, us, regierung, sp, krieg, ns, israel, usa, terror, linke, ss;11.01.2024;;22.10.2024;;;;Wann hat Israel genug?;;;;;;
krone;https://www.krone.at/3227893;demo, schi, us, regierung, hamas, waffenruhe, sp, islamisch, rna, krieg, ns, israel, usa, afrika, ss;25.01.2024;;22.10.2024;;;;Neuer Flüchtlings-Deal erst nach Truppenabzug;Die Chancen auf die Freilassung weiterer Geiseln stehen derzeit sehr schlecht. Denn während die israelische Regierung eine Feuerpause ablehnt, ...;;;;;
krone;https://www.krone.at/3447113;demo, christ, schi, us, sp, ns, usa, ss;05.07.2024;;22.10.2024;;;;Biden zu US-Kandidatur: „Ich bleibe im Rennen!“;Joe Biden besteht nach dem TV-Debakel gegen seinen republikanischen Herausforderer Donald Trump darauf, im Präsidentschaftsrennen zu bleiben. „Ich ...;;;;;
krone;https://www.krone.at/3451639;europa, schi, us, regierung, asien, sp, rna, krieg, ukraine, ns, usa, ss, olaf scholz, europäische union;09.07.2024;;22.10.2024;;;;NATO-Gipfel in den USA beginnt mit 75-Jahr-Feiern;Mit Feierlichkeiten zum 75-Jahr-Jubiläum der NATO beginnt am Dienstag ein dreitägiger Gipfel des Verteidigungsbündnisses in Washington. Bei dem ...;;;;;
krone;https://www.krone.at/3356814;schi, us, regierung, hamas, sp, islamisch, krieg, ns, israel, ss;29.04.2024;;22.10.2024;;;;US-Regierung: 5 israelische Einheiten betroffen;Das US-Außenministerium wirft mittlerweile fünf Armeeeinheiten Israels „schwere Menschenrechtsverletzungen“ vor. Aber Sanktionen drohen wohl den ...;;;;;
krone;https://www.krone.at/3356878;us, waffenruhe, hamas, sp, krieg, ns, israel, usa, ss;30.04.2024;;22.10.2024;;;;Geiseldeal und Waffenruhe lassen auf sich warten;US-Präsident Joe Biden hat bei den Verhandlungspartnern Katar und Ägypten auf den Abschluss eines Geiselabkommens mit der islamistischen Hamas ...;;;;;
krone;https://www.krone.at/3335978;schi, us, regierung, sp, israel, usa, ns, syrien, ss;17.04.2024;;22.10.2024;;;;Iran-Angriff: Das Dilemma um die Antwort Israels;Der Iran hat in der Nacht auf Sonntag erstmals Israel direkt angegriffen. Mehr als 300 Drohnen, Raketen und Marschflugkörper seien auf Israel ...;;;;;
krone;https://www.krone.at/3423296;europa, schi, us, regierung, sp, spo, ns, amerika, ss;18.06.2024;;22.10.2024;;;;Orbán kopiert Trump und will Europa „great“ machen;„Make Europe Great Again“: Die rechtsnationale ungarische Regierung verwendet als Motto für ihre bevorstehende EU-Ratspräsidentschaft einen ...;;;;;
krone;https://www.krone.at/3392068;schi, us, hamas, sp, rna, ns, israel, terror, ss;27.05.2024;;22.10.2024;;;;Luftangriff auf Flüchtlingslager bei Rafah;Bei einem israelischen Luftangriff sind nach Angaben des Palästinensischen Roten Halbmonds Zelte geflüchteter Zivilisten getroffen worden. Auf der ...;;;;;
krone;https://www.krone.at/3545207;schi, us, hamas, sp, islamisch, rna, spo, övp, ns, israel, usa, nahost, terror, ss, karl nehammer;01.10.2024;;22.10.2024;;;;Irans Religionsführer Khamenei droht Israel weiter;Der Iran hat nach Angaben der israelischen Armee rund 200 Raketen auf Israel abgefeuert. Für den iranischen Religionsführer Ayatollah Ali Khamenei ...;;;;;
krone;https://www.krone.at/3315732;christ, us, sp, familie, ss, krieg, ns, israel, muslim, muslimisch;29.03.2024;;22.10.2024;;;;Einzige Pfarre in Gaza beklagt 31 tote Christen;Die einzige katholische Pfarre im Gazastreifen hat bisher 31 verstorbene Christen als Folge des aktuellen Kriegs verzeichnet. Wie der ...;;;;;
krone;https://www.krone.at/3313273;christ, us, sp, spo, krieg, ns, israel, usa, ss;31.03.2024;;22.10.2024;;;;Ostern im Heiligen Land in Zeiten des Gaza-Krieges;Üblicherweise strömen Zehntausende Gläubige zu den Feiertagen nach Jerusalem. Heuer ist es anders – das Land ist im Krieg. Der Palmsonntag der ...;;;;;
krone;https://www.krone.at/3393296;rki, us, waffenruhe, hamas, sp, rna, krieg, leiche, frankreich, ns, israel, terror, ss;27.05.2024;;22.10.2024;;;;Netanyahu spricht von „tragischem Fehler“;Ministerpräsident Benjamin Netanyahu hat den tödlichen Luftangriff Israels in Rafah israelischen Medien zufolge als „tragischen Fehler“ bezeichnet. ...;;;;;
krone;https://www.krone.at/3394970;schi, us, regierung, hamas, sp, islamisch, krieg, ns, israel, usa, terror, ss;28.05.2024;;22.10.2024;;;;Geisel kündigt „Wahrheit“ über Gaza-Entführung an;In regelmäßigen Abständen veröffentlichen die Hamas und der Islamische Dschihad Videoaufnahmen von ihren israelischen Geiseln. Die Regierung in ...;;;;;
krone;https://www.krone.at/3436672;demo, us, sp, rna, krieg, corona, ns, amerika, usa, politik, ss;28.06.2024;;22.10.2024;;;;Biden neben der Spur: Jetzt herrscht blanke Panik!;Viele Demokraten haben sich vor dem ersten TV-Duell mit Donald Trump gefürchtet. Wie sich nun herausstellt: völlig zu Recht! US-Präsident Joe Biden ...;;;;;
krone;https://www.krone.at/3315777;us, regierung, hamas, waffenruhe, sp, krieg, ns, israel, usa, terror, ss;29.03.2024;;22.10.2024;;;;Netanyahu stimmt neuer Verhandlungsrunde zu;Israels Regierungschef Benjamin Netanyahu hat grünes Licht für weitere Gespräche mit der Hamas gegeben. Die neue Verhandlungsrunde über eine neue ...;;;;;
krone;https://www.krone.at/3541715;schi, us, sp, ns, ss;29.09.2024;;22.10.2024;;;;Handy am Steuer: Frau crasht in sündteuren Jaguar;Weil sie von ihrem Handy abgelenkt war, kollidierte eine Frau am Freitag auf der Schwaitl Landesstraße in Elsbethen (Salzburg) mit einem Jaguar ...;;;;;
krone;https://www.krone.at/2802328;rki, schi, us, bundesheer, regierung, sp, ukraine, ns, ss;08.09.2022;;22.10.2024;;;;Ukraine greift an: Wovon der Erfolg jetzt abhängt;Nicht nur im Süden, auch im Osten des Landes haben ukrainische Truppen eine Gegenoffensive gestartet - und dabei überraschend an einzelnen Stellen ...;;;;;
krone;https://www.krone.at/2807310;rki, us, regierung, sp, rna, krieg, ukraine, ns, usa, ss;14.09.2022;;22.10.2024;;;;„Ukraine-Offensive hat nur die Russen überrascht“;Es ist kein Geheimnis, dass die Ukraine bei ihrer Verteidigung gegen den russischen Angriffskrieg auf die Hilfe westlicher Geheimdienste zählen kann. ...;;;;;
krone;https://www.krone.at/3226620;us, regierung, hamas, sp, krieg, ns, israel, terror, ss;24.01.2024;;22.10.2024;;;;Israels Armee: Mehr als 100 Terroristen getötet;Israels Armee hat laut eigenen Angaben mehr als 100 Terroristen in der Stadt Khan Younis getötet. Das Militär hatte erst vor kurzem gemeldet, die ...;;;;;
